,Unnamed: 0,Unnamed: 0.1,index,REGION,PROVINCIA,COMUNA,DC,AREA,ZC_LOC,MZ_ENT,ID_ZONA_LOC,ID_MANZENT,PERSONAS,HOMBRES,MUJERES,EDAD_0A5,EDAD_6A14,EDAD_15A64,EDAD_65YMAS,INMIGRANTES,PUEBLO,VIV_PART,VIV_COL,VPOMP,TOTAL_VIV,CANT_HOG,P01_1,P01_2,P01_3,P01_4,P01_5,P01_6,P01_7,P03A_1,P03A_2,P03A_3,P03A_4,P03A_5,P03A_6,P03B_1,P03B_2,P03B_3,P03B_4,P03B_5,P03B_6,P03B_7,P03C_1,P03C_2,P03C_3,P03C_4,P03C_5,MATACEP,MATREC,MATIRREC,P05_1,P05_2,P05_3,P05_4,REGION_15R,PROVINCIA_15R,COMUNA_15R,ID_MANZENT_15R,Coordenada X,Coordenada Y,Provincia Nombre,Comuna Nombre,Area,Factor_Riesgo_Manzana
3751,3751,3751,3752,8,81,8102,11,1,6,31,15618,8102111006031,133,57,76,9,19,98,7,0,8,46,0,41,46,41,46,0,0,0,0,0,0,13,27,0,1,0,0,2,0,39,0,0,0,0,29,1,11,0,0,29,12,0,40,1,0,0,8,81,8102,8102111006031,-73.15794,-36.977909999999994,CONCEPCIÓN,CORONEL,7478,3.203557100829099
3752,3752,3752,3753,8,81,8102,11,1,7,4,7748,8102111007004,174,84,90,0,27,129,0,0,7,47,0,46,47,46,47,0,0,0,0,0,0,10,36,0,0,0,0,11,0,35,0,0,0,0,46,0,0,0,0,46,0,0,46,0,0,0,8,81,8102,8102111007004,-73.15576999999998,-36.97798,CONCEPCIÓN,CORONEL,7065,0.004925690021231423
3753,3753,3753,3754,8,81,8102,11,1,6,39,15618,8102111006039,35,15,20,0,0,21,8,0,0,10,0,10,10,10,10,0,0,0,0,0,0,2,8,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,10,0,0,10,0,0,0,8,81,8102,8102111006039,-73.16173,-36.97831,CONCEPCIÓN,CORONEL,2161,1.603239241092087
3754,3754,3754,3755,8,81,8102,11,1,6,38,15618,8102111006038,32,16,16,0,0,25,0,0,0,11,0,11,11,11,11,0,0,0,0,0,0,2,9,0,0,0,0,2,0,9,0,0,0,0,11,0,0,0,0,11,0,0,10,0,0,0,8,81,8102,8102111006038,-73.16135,-36.97831,CONCEPCIÓN,CORONEL,1818,0.0035203520352035203
3755,3755,3755,3756,8,81,8102,11,1,6,37,15618,8102111006037,39,18,21,0,0,32,0,0,0,15,0,13,15,13,15,0,0,0,0,0,0,5,8,0,0,0,0,2,0,11,0,0,0,0,13,0,0,0,0,13,0,0,13,0,0,0,8,81,8102,8102111006037,-73.16096,-36.978320000000004,CONCEPCIÓN,CORONEL,2243,0.0034774855104770398
3756,3756,3756,3757,8,81,8102,11,1,6,36,15618,8102111006036,45,22,23,0,0,37,0,0,0,16,0,15,16,15,16,0,0,0,0,0,0,0,15,0,0,0,0,1,0,14,0,0,0,0,15,0,0,0,0,15,0,0,15,0,0,0,8,81,8102,8102111006036,-73.16053000000002,-36.97833,CONCEPCIÓN,CORONEL,2297,0.00391815411406182
3757,3757,3757,3758,8,81,8102,11,1,6,35,15618,8102111006035,50,22,28,0,6,40,0,0,5,16,0,15,16,15,16,0,0,0,0,0,0,2,11,2,0,0,0,3,0,12,0,0,0,0,14,0,1,0,0,14,1,0,15,0,0,0,8,81,8102,8102111006035,-73.16011999999998,-36.97834,CONCEPCIÓN,CORONEL,2249,0.004446420631391729
3758,3758,3758,3759,8,81,8102,11,1,6,34,15618,8102111006034,44,20,24,0,0,29,7,0,0,16,0,14,16,14,16,0,0,0,0,0,0,0,14,0,0,0,0,6,0,8,0,0,0,0,14,0,0,0,0,14,0,0,12,0,0,0,8,81,8102,8102111006034,-73.1597,-36.97835,CONCEPCIÓN,CORONEL,2284,1.4038528896672506
3759,3759,3759,3760,8,81,8102,11,1,6,33,15618,8102111006033,49,23,26,4,6,35,4,0,10,16,0,15,16,15,16,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,15,0,0,15,0,0,0,8,81,8102,8102111006033,-73.15926,-36.978359999999995,CONCEPCIÓN,CORONEL,2447,1.6040049039640376
3760,3760,3760,3761,8,81,8102,11,1,6,32,15618,8102111006032,27,7,20,0,0,21,0,0,0,8,0,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,8,0,0,8,0,0,0,8,81,8102,8102111006032,-73.15839,-36.9784,CONCEPCIÓN,CORONEL,6509,0.0008296205254263329
3761,3761,3761,3762,8,81,8102,11,1,7,18,7748,8102111007018,46,27,19,0,9,34,0,0,0,16,0,14,16,14,16,0,0,0,0,0,0,1,13,0,0,0,0,2,0,12,0,0,0,0,12,0,2,0,0,12,2,0,14,0,0,0,8,81,8102,8102111007018,-73.15756999999998,-36.97842,CONCEPCIÓN,CORONEL,2123,0.004333490343853038
3762,3762,3762,3763,8,81,8102,11,1,7,17,7748,8102111007017,50,24,26,0,9,36,0,0,8,16,0,15,16,15,16,0,0,0,0,0,0,1,14,0,0,0,0,13,0,2,0,0,0,0,15,0,0,0,0,15,0,0,15,0,0,0,8,81,8102,8102111007017,-73.15713000000002,-36.978429999999996,CONCEPCIÓN,CORONEL,2205,0.0045351473922902496
3763,3763,3763,3764,8,81,8102,11,1,7,16,7748,8102111007016,54,24,30,0,9,42,0,0,4,16,0,16,16,16,16,0,0,0,0,0,0,1,15,0,0,0,0,6,1,8,0,0,1,0,16,0,0,0,0,15,0,1,16,0,0,0,8,81,8102,8102111007016,-73.15665,-36.97844,CONCEPCIÓN,CORONEL,2220,0.10486486486486488
3764,3764,3764,3765,8,81,8102,11,1,7,15,7748,8102111007015,48,23,25,0,8,36,0,0,0,14,0,14,14,14,14,0,0,0,0,0,0,1,12,0,1,0,0,12,0,2,0,0,0,0,14,0,0,0,0,13,1,0,14,0,0,0,8,81,8102,8102111007015,-73.15621999999998,-36.97845,CONCEPCIÓN,CORONEL,2120,0.004528301886792453
3765,3765,3765,3766,8,81,8102,11,1,7,14,7748,8102111007014,46,21,25,0,0,34,0,0,0,15,0,14,15,14,15,0,0,0,0,0,0,0,14,0,0,0,0,10,0,4,0,0,0,0,14,0,0,0,0,14,0,0,14,0,0,0,8,81,8102,8102111007014,-73.15579,-36.97846,CONCEPCIÓN,CORONEL,2190,0.004200913242009133
3766,3766,3766,3767,8,81,8102,11,1,7,13,7748,8102111007013,41,20,21,0,0,29,6,0,0,16,0,13,16,13,16,0,0,0,0,0,0,1,12,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,13,0,0,13,0,0,0,8,81,8102,8102111007013,-73.15536,-36.97847,CONCEPCIÓN,CORONEL,2176,1.2037683823529413
3767,3767,3767,3768,8,81,8102,11,1,7,12,7748,8102111007012,39,23,16,0,6,28,0,0,10,15,0,12,15,12,15,0,0,0,0,0,0,0,12,0,0,0,0,6,0,6,0,0,0,0,12,0,0,0,0,12,0,0,12,0,0,0,8,81,8102,8102111007012,-73.15491999999998,-36.97848,CONCEPCIÓN,CORONEL,2336,0.003339041095890411
3768,3768,3768,3769,8,81,8102,11,1,7,11,7748,8102111007011,207,94,113,16,23,156,12,0,33,70,0,67,70,68,70,0,0,0,0,0,0,5,62,0,0,0,0,1,0,65,0,0,0,0,66,0,0,0,0,65,0,0,67,0,0,0,8,81,8102,8102111007011,-73.15396,-36.97849,CONCEPCIÓN,CORONEL,6834,5.6060579455662864
3769,3769,3769,3770,8,81,8102,11,1,7,10,7748,8102111007010,142,71,71,10,15,109,8,0,7,45,0,45,45,45,45,0,0,0,0,0,0,16,29,0,0,0,0,0,0,45,0,0,0,0,45,0,0,0,0,45,0,0,45,0,0,0,8,81,8102,8102111007010,-73.15276,-36.97851,CONCEPCIÓN,CORONEL,4413,3.6064355313845455
3770,3770,3770,3771,8,81,8102,11,1,7,32,7748,8102111007032,63,27,36,0,10,41,0,0,14,17,0,15,17,15,17,0,0,0,0,0,0,9,2,4,0,0,0,1,0,14,0,0,0,0,14,0,1,0,0,14,1,0,15,0,0,0,8,81,8102,8102111007032,-73.15139,-36.98005,CONCEPCIÓN,CORONEL,24425,0.0005158648925281474
3771,3771,3771,3772,8,81,8102,11,1,7,9,7748,8102111007009,41,19,22,4,5,28,4,0,0,16,0,15,16,15,16,0,0,0,0,0,0,2,13,0,0,0,0,0,0,13,0,0,1,1,13,0,1,1,0,12,1,2,15,0,0,0,8,81,8102,8102111007009,-73.15196,-36.97862,CONCEPCIÓN,CORONEL,2430,1.703374485596708
3772,3772,3772,3773,8,81,8102,11,1,1,1,14567,8102111001001,103,48,55,5,7,86,5,0,13,32,0,30,32,30,32,0,0,0,0,0,0,12,18,0,0,0,0,4,0,26,0,0,0,0,30,0,0,0,0,30,0,0,29,1,0,0,8,81,8102,8102111001001,-73.16189,-36.979409999999994,CONCEPCIÓN,CORONEL,5919,2.0034803176212197
3773,3773,3773,3774,8,81,8102,11,1,1,2,14567,8102111001002,112,61,51,0,0,87,15,0,10,38,0,36,38,36,38,0,0,0,0,0,0,19,13,3,1,0,0,3,0,33,0,0,0,0,35,0,1,0,0,34,2,0,35,1,0,0,8,81,8102,8102111001002,-73.16143000000002,-36.97938,CONCEPCIÓN,CORONEL,5306,3.004221635883905
3774,3774,3774,3775,8,81,8102,11,1,1,3,14567,8102111001003,88,44,44,4,5,65,14,0,14,36,0,33,36,33,36,0,0,0,0,0,0,9,24,0,0,0,0,3,0,30,0,0,0,0,32,0,0,0,0,32,0,0,33,0,0,0,8,81,8102,8102111001003,-73.161,-36.97939,CONCEPCIÓN,CORONEL,5331,3.603301444381917
3775,3775,3775,3776,8,81,8102,11,1,1,4,14567,8102111001004,113,49,64,5,7,85,16,0,14,36,0,35,36,35,36,0,0,0,0,0,0,4,31,0,0,0,0,1,0,33,0,0,1,0,35,0,0,0,0,34,0,1,35,0,0,0,8,81,8102,8102111001004,-73.16056999999998,-36.9794,CONCEPCIÓN,CORONEL,5233,4.304318746416969
3776,3776,3776,3777,8,81,8102,11,1,1,5,14567,8102111001005,121,53,68,8,12,87,14,0,10,36,0,36,36,36,36,0,0,0,0,0,0,9,27,0,0,0,0,6,0,30,0,0,0,0,36,0,0,0,0,36,0,0,34,2,0,0,8,81,8102,8102111001005,-73.16015,-36.9794,CONCEPCIÓN,CORONEL,5187,4.404665509928668
3777,3777,3777,3778,8,81,8102,11,1,1,6,14567,8102111001006,105,50,55,7,10,77,11,0,4,33,0,30,33,30,33,0,0,0,0,0,0,20,10,0,0,0,0,14,0,16,0,0,0,0,30,0,0,0,0,30,0,0,30,0,0,0,8,81,8102,8102111001006,-73.15972,-36.97943,CONCEPCIÓN,CORONEL,5382,3.6039018952062434
3778,3778,3778,3779,8,81,8102,11,1,1,8,14567,8102111001008,103,47,56,5,9,77,12,0,16,36,0,33,36,34,36,0,0,0,0,0,0,15,18,0,0,0,0,3,0,30,0,0,0,0,33,0,0,0,0,33,0,0,33,0,0,0,8,81,8102,8102111001008,-73.15888000000002,-36.979440000000004,CONCEPCIÓN,CORONEL,5534,3.4037224430791477
3779,3779,3779,3780,8,81,8102,11,1,1,9,14567,8102111001009,130,62,68,6,17,92,15,0,26,37,0,35,37,35,37,0,0,0,0,0,0,1,34,0,0,0,0,4,1,29,0,0,0,1,33,0,1,1,0,33,1,1,35,0,0,0,8,81,8102,8102111001009,-73.15845999999998,-36.97945,CONCEPCIÓN,CORONEL,5546,4.204688063469167
3780,3780,3780,3781,8,81,8102,11,1,1,10,14567,8102111001010,121,59,62,7,18,91,5,0,19,38,0,34,38,34,38,0,0,0,0,0,0,5,28,1,0,0,0,1,0,33,0,0,0,0,34,0,0,0,0,34,0,0,34,0,0,0,8,81,8102,8102111001010,-73.15803000000002,-36.979459999999996,CONCEPCIÓN,CORONEL,5504,2.4043968023255813
3781,3781,3781,3782,8,81,8102,11,1,7,19,7748,8102111007019,107,45,62,5,4,85,13,0,12,36,0,34,36,34,36,0,0,0,0,0,0,10,24,0,0,0,0,1,0,33,0,0,0,0,31,1,2,0,0,31,3,0,34,0,0,0,8,81,8102,8102111007019,-73.15760999999998,-36.97947,CONCEPCIÓN,CORONEL,5492,3.6038965768390385
3782,3782,3782,3783,8,81,8102,11,1,7,20,7748,8102111007020,128,58,70,15,9,97,7,0,15,37,0,36,37,36,37,0,0,0,0,0,0,7,29,0,0,0,0,0,0,36,0,0,0,0,35,0,1,0,0,35,1,0,35,0,0,1,8,81,8102,8102111007020,-73.15718000000003,-36.97948,CONCEPCIÓN,CORONEL,5696,4.404494382022472
3783,3783,3783,3784,8,81,8102,11,1,7,21,7748,8102111007021,107,48,59,0,0,81,15,0,5,32,0,32,32,34,32,0,0,0,0,0,0,18,14,0,0,0,0,17,0,15,0,0,0,0,32,0,0,0,0,32,0,0,32,0,0,0,8,81,8102,8102111007021,-73.15675,-36.97949000000001,CONCEPCIÓN,CORONEL,5495,3.003894449499545
3784,3784,3784,3785,8,81,8102,11,1,7,22,7748,8102111007022,122,46,76,10,11,90,11,0,4,36,0,36,36,36,36,0,0,0,0,0,0,8,27,0,1,0,0,0,0,36,0,0,0,0,36,0,0,0,0,35,1,0,36,0,0,0,8,81,8102,8102111007022,-73.15632,-36.97951,CONCEPCIÓN,CORONEL,5565,4.2043845462713385
3785,3785,3785,3786,8,81,8102,11,1,7,23,7748,8102111007023,118,59,59,5,17,92,4,0,12,35,0,35,35,35,35,0,0,0,0,0,0,5,28,2,0,0,0,9,0,26,0,0,0,0,35,0,0,0,0,35,0,0,35,0,0,0,8,81,8102,8102111007023,-73.1559,-36.97951,CONCEPCIÓN,CORONEL,5605,1.8042105263157895
3786,3786,3786,3787,8,81,8102,11,1,7,24,7748,8102111007024,83,38,45,0,0,70,6,0,8,37,0,34,37,36,37,0,0,0,0,0,0,19,15,0,0,0,0,0,0,34,0,0,0,0,34,0,0,0,0,34,0,0,34,0,0,0,8,81,8102,8102111007024,-73.15547,-36.97952,CONCEPCIÓN,CORONEL,5465,1.2030375114364138
3787,3787,3787,3788,8,81,8102,11,1,7,26,7748,8102111007026,66,23,43,5,12,44,5,0,17,23,0,22,23,22,23,0,0,0,0,0,0,2,19,1,0,0,0,0,0,22,0,0,0,0,20,0,1,0,0,20,1,0,22,0,0,0,8,81,8102,8102111007026,-73.15420999999998,-36.97907,CONCEPCIÓN,CORONEL,2412,2.00547263681592
3788,3788,3788,3789,8,81,8102,11,1,7,27,7748,8102111007027,80,39,41,4,11,59,6,0,0,24,0,24,24,24,24,0,0,0,0,0,0,2,21,0,0,0,1,0,0,24,0,0,0,0,21,0,3,0,0,20,3,1,24,0,0,0,8,81,8102,8102111007027,-73.15374,-36.979079999999996,CONCEPCIÓN,CORONEL,2395,2.1066805845511487
3789,3789,3789,3790,8,81,8102,11,1,7,28,7748,8102111007028,70,37,33,7,0,55,0,0,4,23,0,23,23,23,23,0,0,0,0,0,0,9,14,0,0,0,0,1,0,22,0,0,0,0,23,0,0,0,0,23,0,0,23,0,0,0,8,81,8102,8102111007028,-73.15326999999998,-36.9791,CONCEPCIÓN,CORONEL,2382,1.4058774139378676
3790,3790,3790,3791,8,81,8102,11,1,7,29,7748,8102111007029,68,26,42,4,11,46,7,0,6,25,0,21,25,21,25,0,0,0,0,0,0,6,15,0,0,0,0,0,0,21,0,0,0,0,21,0,0,0,0,21,0,0,21,0,0,0,8,81,8102,8102111007029,-73.1528,-36.97911,CONCEPCIÓN,CORONEL,2409,2.205645496056455
3791,3791,3791,3792,8,81,8102,11,1,7,30,7748,8102111007030,82,39,43,0,10,65,0,0,0,23,0,23,23,23,23,0,0,0,0,0,0,0,23,0,0,0,0,6,0,17,0,0,0,0,23,0,0,0,0,23,0,0,23,0,0,0,8,81,8102,8102111007030,-73.15231999999997,-36.97912,CONCEPCIÓN,CORONEL,2473,0.006631621512333198
3792,3792,3792,3793,8,81,8102,11,1,7,31,7748,8102111007031,41,19,22,0,5,32,0,0,4,15,0,13,15,13,15,0,0,0,0,0,0,0,13,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,13,0,0,13,0,0,0,8,81,8102,8102111007031,-73.15187,-36.97911,CONCEPCIÓN,CORONEL,2151,0.003812180381218038
3793,3793,3793,3794,8,81,8102,11,1,14,1,14424,8102111014001,442,208,234,58,86,282,16,0,40,141,0,135,141,136,140,0,0,0,1,0,0,17,101,15,1,1,0,16,0,117,1,0,1,0,122,0,9,1,0,120,11,1,135,0,0,0,8,81,8102,8102111014001,-73.14921,-36.98204000000001,CONCEPCIÓN,CORONEL,90940,15.000972069496374
3794,3794,3794,3795,8,81,8102,4,1,1,3,936,8102041001003,46,18,28,0,9,32,0,0,7,16,0,13,16,13,16,0,0,0,0,0,0,2,9,2,0,0,0,2,0,11,0,0,0,0,10,0,2,1,0,10,3,0,13,0,0,0,8,81,8102,8102041001003,-73.1663,-36.97954,CONCEPCIÓN,CORONEL,2417,0.0038063715349606953
3795,3795,3795,3796,8,81,8102,4,1,1,4,936,8102041001004,35,19,16,0,0,25,6,0,0,12,0,10,12,10,12,0,0,0,0,0,0,1,7,2,0,0,0,2,0,8,0,0,0,0,10,0,0,0,0,10,0,0,10,0,0,0,8,81,8102,8102041001004,-73.16566999999998,-36.979620000000004,CONCEPCIÓN,CORONEL,1582,1.204424778761062
3796,3796,3796,3797,8,81,8102,4,1,1,5,936,8102041001005,29,14,15,0,5,22,0,0,0,12,0,9,12,9,12,0,0,0,0,0,0,7,2,0,0,0,0,0,0,9,0,0,0,0,7,0,1,1,0,7,2,0,9,0,0,0,8,81,8102,8102041001005,-73.16525,-36.97963,CONCEPCIÓN,CORONEL,1704,0.003403755868544601
3797,3797,3797,3798,8,81,8102,4,1,1,6,936,8102041001006,84,41,43,0,10,67,0,0,18,26,0,24,26,24,26,0,0,0,0,0,0,19,5,0,0,0,0,2,0,21,1,0,0,0,24,0,0,0,0,23,1,0,24,0,0,0,8,81,8102,8102041001006,-73.16441,-36.97958,CONCEPCIÓN,CORONEL,3390,0.004955752212389381
3798,3798,3798,3799,8,81,8102,4,1,1,8,936,8102041001008,50,18,32,0,7,38,0,0,0,15,0,15,15,15,15,0,0,0,0,0,0,0,15,0,0,0,0,4,0,11,0,0,0,0,15,0,0,0,0,15,0,0,15,0,0,0,8,81,8102,8102041001008,-73.1636,-36.97977,CONCEPCIÓN,CORONEL,2291,0.004364906154517678
3799,3799,3799,3800,8,81,8102,11,1,7,39,7748,8102111007039,73,36,37,6,9,52,6,5,11,23,0,21,23,23,23,0,0,0,0,0,0,6,12,3,0,0,0,0,0,21,0,0,0,0,20,0,0,1,0,20,1,0,21,0,0,0,8,81,8102,8102111007039,-73.15428,-36.97983,CONCEPCIÓN,CORONEL,3212,2.904545454545455
3800,3800,3800,3801,8,81,8102,11,1,7,38,7748,8102111007038,75,32,43,9,7,55,4,0,16,22,0,22,22,22,22,0,0,0,0,0,0,6,6,4,6,0,0,0,0,22,0,0,0,0,9,0,13,0,0,9,13,0,22,0,0,0,8,81,8102,8102111007038,-73.15388,-36.97984,CONCEPCIÓN,CORONEL,3040,2.6049342105263156
3801,3801,3801,3802,8,81,8102,11,1,7,37,7748,8102111007037,66,34,32,0,9,50,7,0,13,25,0,23,25,23,25,0,0,0,0,0,0,6,5,12,0,0,0,0,0,23,0,0,0,0,23,0,0,0,0,23,0,0,23,0,0,0,8,81,8102,8102111007037,-73.1535,-36.97985,CONCEPCIÓN,CORONEL,3011,1.404383925606111
3802,3802,3802,3803,8,81,8102,11,1,7,36,7748,8102111007036,58,30,28,0,0,50,5,0,7,20,0,20,20,20,20,0,0,0,0,0,0,5,6,8,0,0,1,0,0,20,0,0,0,0,20,0,0,0,0,19,0,1,20,0,0,0,8,81,8102,8102111007036,-73.15312,-36.979859999999995,CONCEPCIÓN,CORONEL,3061,1.1037896112381576
3803,3803,3803,3804,8,81,8102,11,1,7,35,7748,8102111007035,82,39,43,7,16,51,8,0,18,25,0,23,25,23,25,0,0,0,0,0,0,0,12,10,1,0,0,0,0,23,0,0,0,0,16,0,7,0,0,16,7,0,23,0,0,0,8,81,8102,8102111007035,-73.15273,-36.97987,CONCEPCIÓN,CORONEL,3045,3.005385878489327
3804,3804,3804,3805,8,81,8102,11,1,7,34,7748,8102111007034,84,39,45,11,12,56,5,0,18,24,0,24,24,25,24,0,0,0,0,0,0,5,5,14,0,0,0,0,0,24,0,0,0,0,22,1,1,0,0,22,2,0,24,0,0,0,8,81,8102,8102111007034,-73.15235,-36.97988,CONCEPCIÓN,CORONEL,3010,3.2055813953488372
3805,3805,3805,3806,8,81,8102,11,1,7,33,7748,8102111007033,29,12,17,0,6,19,0,0,5,10,0,10,10,10,10,0,0,0,0,0,0,0,3,7,0,0,0,0,0,10,0,0,0,0,8,0,0,2,0,8,2,0,10,0,0,0,8,81,8102,8102111007033,-73.15203000000002,-36.979820000000004,CONCEPCIÓN,CORONEL,1765,0.0032861189801699723
3806,3806,3806,3807,8,81,8102,11,1,7,40,7748,8102111007040,48,28,20,0,5,36,0,0,8,16,0,15,16,15,16,0,0,0,0,0,0,15,0,0,0,0,0,1,0,13,0,0,0,0,15,0,0,0,0,14,0,0,13,2,0,0,8,81,8102,8102111007040,-73.15486999999997,-36.97968,CONCEPCIÓN,CORONEL,2707,0.0035463612855559665
3807,3807,3807,3808,8,81,8102,4,1,1,17,936,8102041001017,57,29,28,0,8,43,0,0,7,22,0,18,22,19,22,0,0,0,0,0,0,0,18,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,18,0,0,18,0,0,0,8,81,8102,8102041001017,-73.16643,-36.979859999999995,CONCEPCIÓN,CORONEL,3123,0.003650336215177714
3808,3808,3808,3809,8,81,8102,4,1,1,7,936,8102041001007,77,38,39,0,4,67,0,0,10,26,0,23,26,23,26,0,0,0,0,0,0,0,23,0,0,0,0,0,0,22,0,0,1,0,23,0,0,0,0,22,0,1,23,0,0,0,8,81,8102,8102041001007,-73.16441999999998,-36.97991,CONCEPCIÓN,CORONEL,3414,0.10451083772700645
3809,3809,3809,3810,8,81,8102,4,1,1,16,936,8102041001016,50,27,23,0,0,39,5,0,0,16,0,15,16,15,16,0,0,0,0,0,0,2,12,0,1,0,0,0,0,15,0,0,0,0,15,0,0,0,0,14,1,0,15,0,0,0,8,81,8102,8102041001016,-73.16569,-36.98015,CONCEPCIÓN,CORONEL,2092,1.0047801147227533
3810,3810,3810,3811,8,81,8102,4,1,1,15,936,8102041001015,44,21,23,0,0,34,5,0,0,16,0,16,16,16,16,0,0,0,0,0,0,16,0,0,0,0,0,14,0,2,0,0,0,0,15,0,0,0,0,15,0,0,16,0,0,0,8,81,8102,8102041001015,-73.16526999999998,-36.98016,CONCEPCIÓN,CORONEL,2243,1.0039233169861792
3811,3811,3811,3812,8,81,8102,4,1,1,18,936,8102041001018,60,28,32,4,4,47,5,0,8,21,0,19,21,19,21,0,0,0,0,0,0,1,18,0,0,0,0,0,0,19,0,0,0,0,19,0,0,0,0,19,0,0,19,0,0,0,8,81,8102,8102041001018,-73.16669,-36.9802,CONCEPCIÓN,CORONEL,3224,1.8037220843672457
3812,3812,3812,3813,8,81,8102,11,1,7,41,7748,8102111007041,54,26,28,0,7,41,0,0,5,17,0,16,17,16,17,0,0,0,0,0,0,1,15,0,0,0,0,3,0,13,0,0,0,0,15,0,1,0,0,15,1,0,16,0,0,0,8,81,8102,8102111007041,-73.15489000000002,-36.98007,CONCEPCIÓN,CORONEL,2792,0.003868194842406877
3813,3813,3813,3814,8,81,8102,4,1,1,14,936,8102041001014,43,18,25,0,0,35,0,0,0,16,0,15,16,15,16,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,15,0,0,15,0,0,0,8,81,8102,8102041001014,-73.16463,-36.98022,CONCEPCIÓN,CORONEL,2002,0.004295704295704296
3814,3814,3814,3815,8,81,8102,4,1,1,12,936,8102041001012,66,35,31,5,5,51,5,0,8,20,0,20,20,20,20,0,0,0,0,0,0,10,9,1,0,0,0,5,0,15,0,0,0,0,20,0,0,0,0,20,0,0,20,0,0,0,8,81,8102,8102041001012,-73.16363,-36.98045,CONCEPCIÓN,CORONEL,2575,2.005126213592233
3815,3815,3815,3816,8,81,8102,4,1,1,11,936,8102041001011,59,29,30,0,0,48,5,0,0,18,0,17,18,17,18,0,0,0,0,0,0,2,15,0,0,0,0,3,0,14,0,0,0,0,17,0,0,0,0,17,0,0,15,1,0,0,8,81,8102,8102041001011,-73.16320999999998,-36.98045,CONCEPCIÓN,CORONEL,2452,1.0048123980424144
3816,3816,3816,3817,8,81,8102,11,1,1,18,14567,8102111001018,51,22,29,0,0,34,10,0,5,16,0,16,16,16,16,0,0,0,0,0,0,13,3,0,0,0,0,2,0,14,0,0,0,0,12,0,4,0,0,12,4,0,16,0,0,0,8,81,8102,8102111001018,-73.16196,-36.98055,CONCEPCIÓN,CORONEL,3958,2.002577059120768
3817,3817,3817,3818,8,81,8102,11,1,1,17,14567,8102111001017,62,26,36,6,6,38,12,0,0,22,0,20,22,21,22,0,0,0,0,0,0,3,17,0,0,0,0,4,0,16,0,0,0,0,20,0,0,0,0,20,0,0,20,0,0,0,8,81,8102,8102111001017,-73.16143000000002,-36.98056,CONCEPCIÓN,CORONEL,3665,3.6033833560709416
3818,3818,3818,3819,8,81,8102,11,1,1,16,14567,8102111001016,44,18,26,0,0,21,17,0,5,17,0,17,17,17,17,0,0,0,0,0,0,0,17,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,17,0,0,17,0,0,0,8,81,8102,8102111001016,-73.16091999999998,-36.98057,CONCEPCIÓN,CORONEL,3766,3.402336696760489
3819,3819,3819,3820,8,81,8102,11,1,1,15,14567,8102111001015,75,35,40,0,0,46,17,0,7,27,0,23,27,23,27,0,0,0,0,0,0,0,23,0,0,0,0,0,0,23,0,0,0,0,21,0,1,1,0,21,2,0,23,0,0,0,8,81,8102,8102111001015,-73.16039,-36.980579999999996,CONCEPCIÓN,CORONEL,3861,3.403885003885004
3820,3820,3820,3821,8,81,8102,11,1,1,14,14567,8102111001014,88,36,52,9,11,49,19,0,0,28,0,24,28,25,28,0,0,0,0,0,0,19,4,0,0,0,0,4,0,19,0,0,0,0,21,0,2,0,0,21,2,0,20,1,0,0,8,81,8102,8102111001014,-73.15977,-36.9806,CONCEPCIÓN,CORONEL,4901,5.603591103856356
3821,3821,3821,3822,8,81,8102,11,1,1,13,14567,8102111001013,74,33,41,0,0,38,29,0,14,28,0,27,28,27,28,0,0,0,0,0,0,13,14,0,0,0,0,5,0,22,0,0,0,0,27,0,0,0,0,27,0,0,26,1,0,0,8,81,8102,8102111001013,-73.15919,-36.98063,CONCEPCIÓN,CORONEL,3823,5.803871305257652
3822,3822,3822,3823,8,81,8102,11,1,1,12,14567,8102111001012,70,30,40,0,0,40,20,0,5,28,0,23,28,24,28,0,0,0,0,0,0,12,11,0,0,0,0,1,0,22,0,0,0,0,23,0,0,0,0,23,0,0,23,0,0,0,8,81,8102,8102111001012,-73.15867,-36.98064,CONCEPCIÓN,CORONEL,3904,4.003586065573771
3823,3823,3823,3824,8,81,8102,4,1,1,19,936,8102041001019,75,30,45,0,0,63,0,0,8,27,0,25,27,25,27,0,0,0,0,0,0,1,24,0,0,0,0,1,0,24,0,0,0,0,25,0,0,0,0,25,0,0,23,2,0,0,8,81,8102,8102041001019,-73.16679,-36.98056,CONCEPCIÓN,CORONEL,3326,0.004509921828021648
